school_name,address,phone,email,source_url
CREVERSE,"521 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CREVERSE
Avalon Dongjak,"4F, 4327 Singil-dong, Yeongdeungpo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/AvalonDongjak
Francis Parker Collegiate Bundang,"Adena Palace, 275 Seongnam-daero, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateBundang
YBM ECC Geochang,"2F, 41 Gongsudeul 4-gil, Geochang-eup, Geochang-gun, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCGeochang
Francis Parker Collegiate Daejeon,"2F, 20 Daedeok-daero 241beon-gil, Seo-gu, Daejeon, Republic of Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateDaejeon
Readwell English Library,"3F, 7 Buldang 34-gil, Seobuk-gu, Cheonan-si, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/ReadwellEnglishLibrary
KDW Language School,"5F, 13-21 Dongnam-ro 75-gil, Gangdong-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/KDWLanguageSchool
Creverse April Bundang Jeongja,"7F, 385 Seongnam-daero, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilBundangJeongja
Wonderland Academy Daegu Bukgu,"144 Chimsan-ro, Buk-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/WonderlandAcademyDaeguBukgu
Iya Skola Dongnae,"Iya Skola, 4th floor, 60, Sisil-ro, Dongnae-gu, Busan, Republic of Korea",,,https://www.theworknplay.com/Work/IyaSkolaDongnae
Creverse April Gangseo,"3F, 345 Gonghang-daero, Gangseo-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseAprilGangseo
WizIsland Gimpo,"#401 - 404, Golden Time Building, 250 Gimpohangang 1-ro, Gimpo-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/WizIslandGimpo
Creverse CDI April Gimhae Yulha,"7F, 1411 Yulha-dong, Gimhae-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilGimhaeYulha
BIS,"33 Jeongjail-ro, Geumgok-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BIS
Francis Parker Collegiate Hanam,"5F, 141-6 Pungsan-dong, Hanam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateHanam
YBM ECC Gwangjin,"5F, 471 Achasan-ro, Gwangjin-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/YBMECCGwangjin
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
Badanamu English Goyang,"1774 Goyang-daero, Deogyang-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BadanamuEnglishGoyang
Shepherd International Education,"Shepherd International Education, 836 Olympic-ro, Gangdong-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/ShepherdInternationalEducation
Poly Wirye,"5F, 387 Wiryesunhwan-ro, Songpa-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/PolyWirye11
JLS Mokpo,"5F, 71 Namak 4-ro, Samhyang-eup, Muan-gun, Jeollanam-do, South Korea",,,https://www.theworknplay.com/Work/JLSMokpo
Creverse CDI April Bucheon Sangdong,"6F, 536-1 Sang-dong, Bucheon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilBucheonSangdong
AMJ Academy,"2nd floor, Jena Plaza,, 15 Jeongjail-ro 198(baekgusippal), Bundang-gu, Seongnam, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AMJAcademy11
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Viva English Academy Gwangju,"4th floor, 13 Punggeum-ro 38beon-gil, Seo-gu, Gwangju, Republic of Korea",,,https://www.theworknplay.com/Work/VivaEnglishAcademyGwangju
RITE English Pyeongtaek,"2F, 280 Yongi-dong, Pyeongtaek, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RITEEnglishPyeongtaek
YBM ECC Jinju,"2F, 200-2 Pyeonggeo-dong, Jinju-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCJinju
Twinkle English Korea,"29 Dogok-ro 63-gil, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/TwinkleEnglishKorea
BI English Anyang,"Unit 403, 47 Taepyeong-ro 52beon-gil, Manan-gu, Anyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BIEnglishAnyang
SLP Dongjak,"3F, Sanmaek Building, 34 Sangdo-ro, Dongjak District, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPDongjak
Poly Daegu Dalseo,"3F, 202, Wolbae-ro, Dalseo-gu, Daegu, Republic of Korea",,,https://www.theworknplay.com/Work/PolyDaeguDalseo1
Fayston Central Campus,"Building B Number 403, 232 Gareum-ro, Sejong-si, South Korea",,,https://www.theworknplay.com/Work/FaystonCentralCampus
Leland Standard Preparatory,"1F - 2F, 33 Saemmaeul 2-gil, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/LelandStandardPreparatory
YBM ECC Asan,,,,https://www.theworknplay.com/Work/YBMECCAsan
Creverse CDI April Bucheon Ojeong,"Ojeong-gu, Bucheon-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilBucheonOjeong
Sisa Language Institute,"2F - 4F, Chungbuk, Cheongju Seowon-gu Sajikdae-ro 98",,,https://www.theworknplay.com/Work/SisaLanguageInstitute
Beyond Dream Scholars,"201-61 Useong 1-gil, Noeun-myeon, Chungju-si, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/BeyondDreamScholars
Poly Wonju,"5F, South Korea, Gangwon-do, Wonju-si, 능라동길 74",,,https://www.theworknplay.com/Work/PolyWonju11
,"1F - 5F, 12 Eonju-ro 164-gil, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/GangnamEnglishAcademy
English Vine Jungnang,"2nd floor, 71 Sinnae-ro, Jungnang-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/EnglishVineJungnang
Best Prep Academy Dongtan,"402, 403, 81-5 Dongtanyeongcheon-ro, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BestPrepAcademyDongtan
Luxx Premium English,"38-6 Samjeon-dong, Songpa-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/LuxxPremiumEnglish
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
SP Language School Cheonan,"3rd floor(Centum Building), 191-2 Seongseong-dong, Seobuk-gu, Cheonan-si, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/SPLanguageSchoolCheonan
"ESL, TEFL, Language, Public, International School, Education, Kindergarten, University jobs here : TheWorknPlay",,,,https://www.theworknplay.com/Work/Search/Company
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Andover Collegiate Academy,"Andover Building, 565 Nokchabunjae-ro, Hangyeong-myeon, Jeju-si, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/AndoverCollegiateAcademy
Bayhills Kids Academy,"8F-9F, 244 Geumjeong-ro, Geumjeong-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/BayhillsKidsAcademy
Altiora Petamus Gimpo,"5F, 1868-8 Janggi-dong, Gimpo-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraPetamusGimpo
Kids College Walkerhill,"1,2F, 494 Achasan-ro, Gwangjin District, Seoul, South Korea",,,https://www.theworknplay.com/Work/KidsCollegeWalkerhill1
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
JLS Gumi Sandong,"6F, 30 Sindang 1-ro, Sandong-eup, Gumi-si, Gyeongsangbuk-do, South Korea",,,https://www.theworknplay.com/Work/JLSGumiSandong
SLP Incheon Songdo,"8F, 168-2 Haedoji-ro, Yeonsu-gu, Incheon, Republic of Korea",,,https://www.theworknplay.com/Work/SLPIncheonSongdo
Creverse April Jinju,"4F, 236 Jinyangho-ro, Jinju-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilJinju
Creverse CDI April Daegu Bukgu,"36 Seongbuk-ro, Buk-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilDaeguBukgu
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
Creverse April Daechi,"2F, 118 Eonju-ro, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilDaechi
Altiora Mokpo Namak,"#303 - 304, 3F, C Building, 234 Namak-ro, Samhyang-eup, Muan, Jeollanam-do, South Korea",,,https://www.theworknplay.com/Work/AltioraMokpoNamak
Creverse April Gangneung,"3F, 2121 Gyeonggang-ro, Gangneung-si, Gangwon-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGangneung
Poly Paju Unjeong Campus,"7F, Sangsang Medical Plaza, Cheongam-ro, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyPajuUnjeongCampus
"ESL Teacher Wanted at SLS in Nam-gu, Ulsan","3rd floor, 134-33 Ok-dong, Nam-gu, Ulsan, South Korea",,,https://www.theworknplay.com/Work/Search/Job#job=219612
RISE Hwaseong,"2F ~ 3F, Yeongtong-ro, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RISEHwaseong
Bewegung Uijeongbu,"6-19 Chudong-ro 91beon-gil, Uijeongbu-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/BewegungUijeongbu
CANB Gangseo,"2F, Pine Square, 22 Magokjungang 4-ro, Gangseo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CANBGangseo
Kings Kids Academy,"3 Geongeon 7gil, Sangnok-gu, Ansan, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/KingsKidsAcademy
Junior Bono,"BONO Junior, 422-9 Manchon-dong, Suseong-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/JuniorBono
Pride J Academy Apgujeong,"1F, 36 Nonhyeon-ro 168-gil, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/PrideJAcademyApgujeong
Global HESS Korea,"Green Park #201, 109 Soha-ro, Gwangmyeong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/GlobalHESSKorea
,"3F, 91-42 Bonghwang-ro, Samcheok-si, Gangwon-do, South Korea",,,https://www.theworknplay.com/Work/KELSKennedy
ESL AGENT,"135 Yeongdeungpo-ro, Dangsan 1(il)-dong, Yeongdeungpo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/ESLAGENT
Altiora Tongyeong,"2F, 36 Gwangbau-gil, Tongyeong-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/AltioraTongyeong
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
YBM ECC Suwon Yeongtong,"349 Yeongtong-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCSuwonYeongtong
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Embark Recruiting : TheWorknPlay,,,,https://www.theworknplay.com/Work/EmbarkRecruiting
YBM ECC Incheon Geomdan Ara,"7F, 34, Ieum 5-ro, Seo-gu, Incheon, Republic of Korea",,,https://www.theworknplay.com/Work/YBMECCIncheonGeomdanAra
Creverse CDI Gyeongnam Changwon,"122 Dongsan-ro, Seongsan-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIGyeongnamChangwon
Creverse April Pyeongtaek,"2F, 54 Yongjuk 2-ro, Pyeongtaek-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilPyeongtaek
,"60 Jeonnong-ro, Dongdaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CNCAcademyDongdaemun
Creverse CDI April Yongin Giheung,"2F, 583 Jungbu-daero, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilYonginGiheung
Maple Bear Bundang,"1F - 2F, 58 Seongnam-daero 779beon-gil, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/MapleBearBundang
Worwick Franklin Cheongju,"11 Sinseong-ro 66beon-gil, Heungdeok-gu, Cheongju, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/WorwickFranklinCheongju
YBM ECC Gwangju Gwangsan,"3F, 1086 Suwan-dong, Gwangsan-gu, Gwangju, South Korea",,,https://www.theworknplay.com/Work/YBMECCGwangjuGwangsan
CREVERSE,"521 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CREVERSE
Creverse CDI Chuncheon,"4F, 16 Toegyenonggong-ro, Chuncheon-si, Gangwon-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIChuncheon
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Helen Doron Osan,"Helen Doron International, 100 Oesammi-ro 91beon-gil, Osan-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/HelenDoronOsan
YBM ECC Dongtan 2,"4F, 697 Dongtan-myeon, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCDongtan2
Little Fox Daejeon Yuseong Techno Branch,"5th floor, 137, Techno 4-ro, Yuseong-gu, Daejeon, Republic of Korea",,,https://www.theworknplay.com/Work/LittleFoxDaejeonYuseongTechnoBranch
The British Center,"31 Teheran-ro 5-gil, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/TheBritishCenter
"ESL, TEFL, Language, Public, International School, Education, Kindergarten, University jobs here : TheWorknPlay",,,,https://www.theworknplay.com/Work/Search/Company
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
SLP Jinju,"5F, 3 Gangnam-ro 95beon-gil, Jinju-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/SLPJinju
Skysam International Christian School,"Soongwang-ro 73, Suncheon, Jeollanam-do, South Korea",,,https://www.theworknplay.com/Work/SkysamInternationalChristianSchool
Altiora Ulsan Namgu,"15 Daegongwon-ro 115beon-gil, Nam-gu, Ulsan, South Korea",,,https://www.theworknplay.com/Work/AltioraUlsanNamgu
Montekids English Academy,"588-7 Sinsa-dong, Gangnam District, Seoul, South Korea",,,https://www.theworknplay.com/Work/MontekidsEnglishAcademy1
Feinschule Academy Jeju,"Seosa-ro, Jeju-si, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/FeinschuleAcademyJeju
Creverse CDI April Busan Bukgu,"9F, 287 Geumgok-daero, Buk-gu, Busan, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilBusanBukgu
Creverse CDI April Seongdong,"3F, 35 Haengdang-ro, Seongdong-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilSeongdong
DUX Academy Bongsun Campus,"South Korea, Gwangju, Nam-gu, 봉선로9번길",,,https://www.theworknplay.com/Work/DUXAcademyBongsunCampus
Poly Busan Gangseo,"3F, 25 Myeongjigukje 1-ro, Gangseo-gu, Busan, Republic of Korea",,,https://www.theworknplay.com/Work/PolyBusanGangseo11
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
ITC Language School,"10F, 387 Mokdongdong-ro, Yangcheon District, Seoul, South Korea",,,https://www.theworknplay.com/Work/ITCLanguageSchool
EiE Junggye Campus (EiE),"SaleBuilding, 12th Floor, 206 Junggye-ro, Nowon-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/EiEJunggyeCampus
Summit English Academy (써밋영어학원),"54-7 Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/Summitenglish
Kings College Osan,"3F, 178 Gyeonggi-daero, Osan-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/KingsCollegeOsan
SLP Gwangju,"140, Jangsin-ro, Gwangsan-gu, Gwangju, Republic of Korea",,,https://www.theworknplay.com/Work/SLPGwangju
FASTRACKIDS Changwon,"25-1, Myeongseo-dong, Uichang-gu, Changwon-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/FASTRACKIDSChangwon
ELAK,"4th Floor, ELA.K, 21-12, Wiryegwangjang-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/ELAK
YBM ECC Yongin,"6F, Seongjin Wellbeing Tower, 47 Jukjeon-ro, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/YBMECCYongin
SLP Anyang,"5F - 6F, 181 Gwanak-daero, Dongan-gu, Anyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPAnyang
Creverse CDI April Pyeongtaek Yongi,"54 Yongjuk 2-ro, Pyeongtaek-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilPyeongtaekYongi
Poly Gwangmyeong,"6F - 7F, 1060 Beoman-ro, Gwangmyeong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyGwangmyeong11
DYB Paju,"3F, 369-21 Mirae-ro, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/DYBPaju
CREVERSE,"521 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CREVERSE
Creverse CDI Dongtan 2,"707 Dongtansunhwan-daero, Hwaseong-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIDongtan2
Korea Christian International School,"471 Gyeongui-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/KoreaChristianInternationalSchool
Altiora Dongtan 2,"2F, 258 Dongtansillicheon-ro, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraDongtan2
Poly Cheongju,"Sinyeongji Well City Mall, 43 Daenong-ro, Heungdeok-gu, Cheongju, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/PolyCheongju11
YBM ECC Nowon,"6F - 7F, Seongmo Building, 263 Hangeulbiseong-ro, Nowon-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/YBMECCNowon
Treez English Institute,"Suite 503, 97 Baekhyeon-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/TreezEnglishInstitute
Creverse CDI April Wonju,"354-27 Dangu-ro, Wonju-si, Gangwon-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilWonju
Sign English Yongin,"Sign English, 1st floor, Park Prugio Mall, 56 Giheungyeok-ro 58beon-gil, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/SignEnglishYongin
Helen Doron Incheon Cheongna,"8F, Rubi Tower, 93, Cheongna ruby-ro, Seo-gu, Incheon",,,https://www.theworknplay.com/Work/HelenDoronIncheonCheongna
Altiora Yongin Suji,"85-9 Sanghyeon-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraYonginSuji
Creverse April Daegu Dalseo,"3F, Starbucks, Dalgubeol-daero, Dasa-eup, Dalseong-gun, Daegu, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilDaeguDalseo
Creverse April Gangwon Wonju,"3F, 354-27 Dangu-ro, Wonju-si, Gangwon-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGangwonWonju
FASTRACKIDS Seongdong,"109 Dasan-ro 36-gil, Jung-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/FASTRACKIDSSeongdong1
Seoul Academy,"16 Samseong-ro 64-gil, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SeoulAcademy
YBM ECC Dongtan 2,"4F, 697 Dongtan-myeon, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCDongtan2
HIFS Yongin,"2414-20 Baegok-daero, Mohyeon-eup, Cheoin-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/HIFSYongin
Poly Daejeon Yuseong,"2F, 120 Gyeryong-ro, Yuseong-gu, Daejeon, South Korea",,,https://www.theworknplay.com/Work/PolyDaejeonYuseong11
SLP Junggu,"2F, 407 Wangsimni-ro, Jung-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPJunggu
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
JLS Daegu Siji,"6F, 3163 Dalgubeol-daero, Suseong-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/JLSDaeguSiji
Singapore International Gwangju Learning Center,"SIS GLC, 산8-6 Bongseon-dong, Nam-gu, Kwangju, South Korea",,,https://www.theworknplay.com/Work/SingaporeInternationalGwangjuLearningCenter
Lucete Academy Hanam Gamil,"17, Gamilbaekje-ro 180beon-gil, Hanam-si, Gyeonggi-do, Republic of Korea, Gamilbaekje-ro, Hanam-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/LuceteAcademyHanamGamil
Poly Namyangju,"2F, Dasan-Hakchon Building,, 514-5 Jigeum-dong, Namyangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyNamyangju
Julia English Academy,"Julia English Academy Building, 117 Sajik-ro, Chungju-si, Chungcheongbuk-do, Republic of Korea",,,https://www.theworknplay.com/Work/JuliaEnglishAcademy
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
Bewegung Uijeongbu,"6-19 Chudong-ro 91beon-gil, Uijeongbu-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/BewegungUijeongbu
263 Beaverang Toryrang Elementary Specialized Academy Suwon,"4F, 115 Yeongtong-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/263BeaverangToryrangElementarySpecializedAcademySuwon
Creverse April Cheonan Buldang,"#401 - #402, 4F, 41 Buldang 23-ro, Seobuk-gu, Cheonan, Chungcheongnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilCheonanBuldang
Intouch Language,,,,https://www.theworknplay.com/Work/IntouchLanguage
Poly Paju Unjeong Campus,"7F, Sangsang Medical Plaza, Cheongam-ro, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyPajuUnjeongCampus
SLP Yeongdeungpo,"4F, 5F, 247 Daerim-ro, Yeongdeungpo District, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPYeongdeungpo
Creverse CDI Wirye,"2F - 3F, 122 Wiryeseong-daero, Songpa-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIWirye11
Ensight Academy,"338 Samseong-ro, Gangnam-gu, Seoul, South Korea 338 FL1",,,https://www.theworknplay.com/Work/EnsightAcademy
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Redwood International Education Center,"29-9 Pungdeokcheon 1(il)-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RedwoodInternationalEducationCenter11
Jungchul Junior Language Institute Dongsuwon,"Jungchul, 4th floor, 32-7 Gwonseon-ro 803beon-gil, Yeongtong-gu, Suwon, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/JungchulJuniorLanguageInstituteDongsuwon
TKE Language School Paju,,,,https://www.theworknplay.com/Work/TKELanguageSchoolPaju11
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
Mount Pisgah,"Mount Pisgah, 75-1 Geumgok-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/MountPisgah11
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
Poly Busan Haeundae Campus,"5f, 29 Centum 2-ro, Haeundae-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/PolyBusanHaeundaeCampus
SDA Language Institute,,,,https://www.theworknplay.com/Work/SDALanguageInstitute
Altiora Jinju,"35-1 Daesin-ro 308beon-gil, Jinju-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/AltioraJinju
Worwick Franklin Namyangju,"#501 - 506, 5F, 103 Migeum-ro, Namyangju-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/WorwickFranklinNamyangju
SLP Suwon Gwanggyo,"3F, 1348-3 Iui-dong, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPSuwonGwanggyo
RISE Dongtan 1,"4th floor, D&C Building,, 103-3 Bansong-dong, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RISEDongtan1
Dux Gangdong Godeuk,"3F, 13 Dongnam-ro 75-gil, Gangdong-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/DuxGangdongGodeuk
Poly Korea,"318 Yeongdong-daero, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/PolyKorea
Altiora Petamus Hanam,"3F, 520 Building, 117-2 Pungsan-dong, Hanam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraPetamusHanam
Poly Daegu Suseong,"105-1, 55 Suseong-ro 58-gil, Suseong-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/PolyDaeguSuseong11
ELiF Gwangju,"3F, 228 Yeodae-gil, Gwangsan-gu, Gwangju, Republic of Korea",,,https://www.theworknplay.com/Work/ELiFGwangju
Im Learning English School,"375 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/ImLearningEnglishSchool
